growth_rate,cost,production,n_batch,n_start,n_candidates,init_growth_rate,init_cost,init_production
0.0,468.9209,0.0,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,499.7569,0.034558415,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,2272.5671,0.05711344,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,1042.1987,0.0507757,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,1698.917,0.013973813,50,50,20,0.85,2210.8624803400003,0.02107383707725203
7.134309e-14,1325.0865,0.05355771,50,50,20,0.85,2210.8624803400003,0.02107383707725203
3.4804787e-13,1003.42773,0.05021492,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,780.27185,0.048748724,50,50,20,0.85,2210.8624803400003,0.02107383707725203
3.85829e-14,415.2701,0.041235186,50,50,20,0.85,2210.8624803400003,0.02107383707725203
1.6618537e-14,560.6253,0.0028127895,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,1026.1605,0.051161673,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,1498.4015,0.030922487,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,1116.7894,0.051548343,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,2234.5393,0.0022254412,50,50,20,0.85,2210.8624803400003,0.02107383707725203
7.511638e-14,566.91626,0.048446458,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,1558.0568,0.020638429,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,2445.576,0.025605125,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.121143214,649.8245,0.0,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,2404.7383,0.06297195,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,2671.9504,0.025136972,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,390.98334,0.019414073,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,721.2375,0.04994477,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,381.3057,0.017815307,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,696.8208,0.05021207,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,790.793,0.007771202,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,910.2669,0.011231856,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,963.1966,0.012671195,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,1851.2224,0.015048349,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.85,1175.6716,0.018672757,50,50,20,0.85,2210.8624803400003,0.02107383707725203
1.392192e-14,834.777,0.051900066,50,50,20,0.85,2210.8624803400003,0.02107383707725203
0.0,1179.5464,0.05417081,50,50,20,0.85,2210.8624803400003,0.02107383707725203
